,车辆id,充电需求产生的时间,充电需求产生的地址,预估充电时长,车辆剩余行驶里程
2560,60,11.532976242113957,[6 2],0.9551215775750693,340.81307040415516
2561,61,11.700705159826827,[35 58],1.0850079793537135,319.1653367743811
2562,62,11.535148167959644,[56 89],1.8955685050400175,184.07191582666374
2563,63,11.834673023438748,[65 49],1.5052458777561262,249.12568704064563
2564,64,11.690379540215483,[67 56],1.3115432288420599,281.4094618596567
2565,65,11.842523227288424,[99 75],1.391677730702056,268.05371154965735
2566,66,11.423497639866927,[ 6 77],2.5125522015142647,81.24129974762255
2567,67,11.83611960179137,[ 0 15],1.811760696162123,198.03988397297948
2568,68,11.529008307039245,[54 17],1.507207709788888,248.79871503518532
2569,69,11.887754596395972,[38 45],2.297437054828215,117.09382419529753
2570,70,11.435192154436066,[ 6 22],1.9697566203394632,171.7072299434228
2571,71,11.127016847020343,[39 76],1.8825719618887076,186.23800635188206
2572,72,11.660770442856938,[30 58],1.8371898801199484,193.80168664667528
2573,73,11.700434292433947,[11 19],1.3556782616583023,274.0536230569496
2574,74,11.572319947291259,[41 44],0.9562558369133676,340.6240271811054
2575,75,11.435170203678862,[37 42],1.7769287057148226,203.84521571419623
2576,76,11.46316602298605,[37 72],0.9890693679433178,335.15510534278036
2577,77,11.577290856060166,[52 16],1.3551023473400396,274.14960877666005
2578,78,11.403493294654096,[36 32],1.1189175798516358,313.51373669139406
2579,79,11.639742081372157,[18 75],0.9312892759214896,344.7851206797517
2580,80,11.840047569045161,[12 78],1.422790760179069,262.8682066368218
2581,81,11.723136426488761,[81 75],1.4876741908685014,252.05430152191644
2582,82,11.076592205283566,[14  5],2.353338046223331,107.77699229611153
2583,83,11.543954797170628,[97 91],0.9803808126755571,336.60319788740713
2584,84,11.711231904569255,[15  4],1.2889715069399745,285.17141551000424
2585,85,11.265612186297101,[94 88],1.510442883280295,248.25951945328418
2586,86,11.427188542629725,[82 22],1.9696496948336528,171.72505086105787
2587,87,11.663436853279908,[13  6],1.7959707806017449,200.67153656637583
2588,88,11.287345144179003,[ 9 79],1.870017794202849,188.3303676328585
2589,89,11.31251770578626,[78 36],1.7888640083110365,201.85599861482726
2590,90,11.594473585404264,[34 91],1.1743896859866645,304.26838566888927
2591,91,11.625350973739582,[15 73],1.0045999303877233,332.5666782687128
2592,92,11.732001953239106,[55 22],0.5636090333572193,406.06516110713017
2593,93,11.104395129302757,[49 60],1.6940583571013912,217.65694048310147
2594,94,11.465828565592396,[98 61],1.5619892791291945,239.66845347846757
2595,95,11.646228186902405,[47 39],1.2253977628290982,295.7670395284837
2596,96,11.883125654757405,[70 55],1.7630533929920997,206.15776783465003
2597,97,11.004470854121317,[13 16],1.5524147342545553,241.2642109575741
2598,98,11.501935735224857,[56 60],1.4301858545289465,261.63569091184223
2599,99,11.60859458394064,[50 40],1.2590995532040772,290.15007446598713
2600,100,11.491829667250466,[ 6 88],1.4614513765534254,256.4247705744291
2601,101,11.009915842242323,[52 83],1.3187622405907389,280.20629323487685
2602,102,11.38273927777449,[99 85],0.9701488863645289,338.3085189392452
2603,103,11.489748106899835,[46 41],1.3320942176797734,277.98429705337105
2604,104,11.449160920245573,[82 14],1.4863306802965828,252.27821995056954
2605,105,11.708717384160622,[22 87],1.942052498361519,176.32458360641348
2606,106,11.927236803243936,[12 24],1.9415531011417309,176.40781647637817
2607,107,11.18303428142976,[85 13],1.4657223954315548,255.7129340947409
2608,108,11.697378657608429,[33 53],1.5948028127359788,234.1995312106702
2609,109,11.89609425503999,[19 37],1.3076571873262919,282.057135445618
2610,110,11.481128702964272,[58 81],0.7576250580331484,373.7291569944752
2611,111,11.177686688032555,[26 57],2.545270060273471,75.78832328775482
2612,112,11.700179636722991,[81 49],1.587006856369349,235.4988572717752
2613,113,11.368651405254608,[53 16],2.0298219949180165,161.69633418033058
2614,114,11.13092197392022,[74 75],1.1845942221909318,302.5676296348447
2615,115,11.266883718815542,[20 28],1.0899315992640701,318.3447334559883
2616,116,11.695689509058578,[47 80],1.4080727683334466,265.32120527775885
2617,117,11.432579567081953,[25 30],1.738333387409527,210.27776876507883
2618,118,11.421431318974516,[ 4 67],2.568343051955112,71.94282467414803
2619,119,11.454626943967705,[58 60],2.6166610941757007,63.88981763738322
2620,120,11.652122521739098,[49 38],0.9737664347107425,337.70559421487627
2621,121,11.290316131653857,[ 0 47],2.106531252955398,148.911457840767
2622,122,11.983708465896047,[90 96],1.1189295178181855,313.51174703030244
2623,123,11.229581481702423,[ 5 99],1.3506794246864047,274.8867625522659
2624,124,11.50884525050787,[54 25],0.9366823994632797,343.88626675612005
2625,125,11.288076658282167,[85 12],1.730973088822636,211.50448519622734
2626,126,11.262948787483756,[ 1 45],2.181974879017603,136.33752016373282
2627,127,11.749746005250095,[3 1],1.6844465279722802,219.25891200461996
2628,128,11.410297459551675,[71 90],1.673058309626112,221.15694839564802
2629,129,11.91889306711164,[49 88],1.959374257472104,173.43762375464934
2630,130,11.717710667729854,[51 92],1.9855437733468086,169.0760377755319
2631,131,11.251049302338036,[76 13],1.6560930677644865,223.98448870591892
2632,132,11.326493304944975,[47 35],1.850674118884729,191.5543135192118
2633,133,11.475503414638903,[72 13],1.6288304607189674,228.52825654683875
2634,134,11.225322354107082,[35 30],1.1904345327773234,301.59424453711273
2635,135,11.354407757047051,[16 21],1.7811936283271324,203.13439527881127
2636,136,11.75679408521015,[98 80],1.774749816799086,204.20836386681898
2637,137,11.47932005679555,[10  4],1.3378189407737464,277.03017653770894
2638,138,11.91218252859867,[94 76],1.5079785122418485,248.67024795969192
2639,139,11.51102162519453,[33 52],1.8038232409096724,199.36279318172126
2640,140,11.480385460920557,[65 21],1.6207857448347018,229.86904252754968
2641,141,11.626870036845768,[18 97],1.2028029689390685,299.5328385101553
2642,142,11.731844627096782,[69 83],1.1645118626378148,305.9146895603642
2643,143,11.879320210701053,[29 55],1.8964272643381712,183.92878927697146
2644,144,11.677773018055289,[22 97],1.4791474952090335,253.47541746516106
2645,145,11.452618429704073,[50 41],1.1276983174652906,312.0502804224516
2646,146,11.522105212639666,[16 21],1.3836402459762316,269.3932923372948
2647,147,11.131161340366875,[44 75],1.525905193361797,245.6824677730338
2648,148,11.67729838594284,[28 46],1.8170832971017534,197.15278381637444
2649,149,11.753292170064078,[88 30],1.5041830574391735,249.30282376013776
2650,150,11.709680587944819,[71 23],0.9058365603176153,349.0272399470641
2651,151,11.051645753868156,[ 4 84],0.5573480476812782,407.10865871978694
2652,152,11.26161581283045,[60 90],1.0294406413654444,328.4265597724259
2653,153,11.583873672339774,[22 89],2.1335098119858955,144.4150313356841
2654,154,11.193060094234967,[99 54],0.8742472516836091,354.2921247193985
2655,155,11.851664528033966,[84 12],0.9152458885826582,347.459018569557
2656,156,11.454971050441014,[ 7 32],1.2592887402761896,290.11854328730175
2657,157,11.823441831787115,[ 3 70],1.8516276973425265,191.39538377624558
2658,158,11.050952399813728,[78 11],1.2773448803972567,287.1091866004572
2659,159,11.554656646957262,[80 50],0.7427026691298493,376.2162218116918
2660,160,11.323347615731858,[36 30],2.021162870301379,163.13952161643687
2661,161,11.484015127057226,[17 73],0.9806840182902428,336.5526636182929
2662,162,11.37385056436989,[75  7],1.0830096749586962,319.498387506884
2663,163,11.634371383836678,[24 38],2.7935753110061836,34.40411483230273
2664,164,11.59169676681802,[27 88],0.6177230355861051,397.0461607356492
2665,165,11.405598224837698,[81 48],1.2960090442222991,283.9984926296168
2666,166,11.987564568004359,[73 15],1.6465906213597568,225.56822977337387
2667,167,11.282881432038474,[15 23],1.6296513300342488,228.39144499429187
2668,168,11.572828205506296,[14 32],2.511653399150965,81.39110014150582
2669,169,11.478557546851944,[75 13],1.6164830945147974,230.58615091420043
2670,170,11.367337999852854,[34 58],1.443315286769368,259.4474522051053
2671,171,11.640335692421122,[66 17],2.8958973185464343,17.35044690892762
2672,172,11.648730968949339,[48  3],0.332816624900673,444.53056251655454
2673,173,11.592026538969938,[ 2 24],1.7325196837591432,211.24671937347614
2674,174,11.4742156780327,[ 2 47],1.3981802466054616,266.96995889908976
2675,175,11.381296907498765,[73 49],1.3207463549093423,279.8756075151096
2676,176,11.556191324987145,[83 55],1.9522015697220034,174.63307171299942
2677,177,11.485793572676332,[82 48],2.0759783170286887,154.00361382855186
2678,178,11.32231622290816,[39 72],1.3296219632372868,278.3963394604522
2679,179,11.455586058174992,[72 12],0.9516446003283074,341.3925666119488
2680,180,11.410306166763686,[81 94],0.6106410168172318,398.226497197128
2681,181,11.782738867627993,[47 49],1.7366877225910873,210.5520462348188
2682,182,11.262960966347087,[50 45],1.7276564593266035,212.05725677889941
2683,183,11.693070601143667,[37 45],1.6459702502346647,225.6716249608892
2684,184,11.562786618254366,[33 47],1.8586837733932908,190.21937110111818
2685,185,11.527517423157983,[10 49],0.6845497799118401,385.9083700146933
2686,186,11.612315698821785,[44 39],1.211491680961089,298.0847198398185
2687,187,11.725828091323654,[63 71],2.0268931434115327,162.18447609807788
2688,188,11.947872157738402,[ 8 27],0.9986444365751791,333.5592605708035
2689,189,11.939978118355864,[79 21],2.032197147909021,161.3004753484965
2690,190,11.979014786751662,[45 45],1.1081901861346668,315.3016356442222
2691,191,11.622852094902358,[83 23],0.5862226536265885,402.2962243955686
2692,192,11.30923231857802,[ 1 56],1.0316282257754081,328.0619623707653
2693,193,11.545690903673126,[96 72],1.4823105243653902,252.94824593910164
2694,194,11.79042543084119,[14 35],2.0292216938772434,161.79638435379277
2695,195,11.186660045741142,[99 50],0.6556367382067742,390.727210298871
2696,196,11.33482391903916,[60 87],0.8092776074100707,365.12039876498824
2697,197,11.746848208068863,[82 50],1.6448029648429432,225.86617252617614
2698,198,11.050613866233927,[5 9],1.3445124060066265,275.9145989988956
2699,199,11.28231608510318,[76 56],1.7882352725694692,201.96078790508844
2700,200,11.859583750683193,[13 21],1.1031923803263775,316.1346032789371
2701,201,11.225641089510086,[74 56],1.3943310318192694,267.6114946967884
2702,202,11.121521673093786,[49 87],1.2457388753068497,292.3768541155251
2703,203,11.165460068870086,[79 28],1.5236400617710957,246.05998970481738
2704,204,11.011675086159043,[ 5 16],1.6680981385448994,221.9836435758501
2705,205,11.982142275133375,[51 39],1.33494652349791,277.5089127503483
2706,206,11.154288808192483,[65 26],1.089743411856716,318.3760980238807
2707,207,11.011189282825251,[13  8],1.7298742382028238,211.68762696619604
2708,208,11.537853838572659,[14 10],1.4151982334800455,264.13362775332575
2709,209,11.400277993048412,[59 30],2.647517135381228,58.74714410312865
2710,210,11.83356627495601,[21 50],1.4227648184360473,262.8725302606588
2711,211,11.062780795984237,[34 56],1.2900011043013557,284.999815949774
2712,212,11.764543834381932,[55 98],2.1396158941086174,143.3973509818971
2713,213,11.246176517104075,[72 19],1.551875889516588,241.354018413902
2714,214,11.862460770690072,[26 54],1.6765346805007177,220.57755324988037
2715,215,11.295215179519978,[24 87],1.2745856318284272,287.5690613619288
2716,216,11.320095533566153,[87 68],1.171471870824337,304.7546881959438
2717,217,11.867028481730705,[27 49],1.469797626155374,255.03372897410432
2718,218,11.815150945798242,[61 63],1.8833232887872409,186.1127852021265
2719,219,11.316885728560024,[66  2],1.2831323842964837,286.1446026172527
2720,220,11.728635638836872,[79 55],1.8637250339392286,189.37916101012854
2721,221,11.638608921039161,[49 99],1.562555691975774,239.574051337371
2722,222,11.911446845667307,[47 59],1.4210930933951642,263.1511511008059
2723,223,11.762993253028379,[ 1 69],0.8327572592939778,361.2071234510037
2724,224,11.076956834226594,[17 19],1.2392372124688167,293.46046458853056
2725,225,11.336533794509815,[42 78],1.6309358980014774,228.17735033308708
2726,226,11.462110147838864,[49 46],1.8628449940315424,189.52583432807626
2727,227,11.25110307808363,[60 36],1.8357441758468955,194.04263735885075
2728,228,11.038662746199241,[ 7 34],1.833966779055166,194.33887015747234
2729,229,11.846467645861997,[88 97],1.774066284340147,204.32228594330883
2730,230,11.453761450744182,[78 15],2.0276080566234285,162.06532389609526
2731,231,11.810424691494083,[58 80],0.9199728364970985,346.6711939171502
2732,232,11.610685266243648,[40 72],0.6884071206820612,385.2654798863231
2733,233,11.975059033546,[ 7 17],1.754708127397586,207.54864543373566
2734,234,11.530037930708462,[11 94],1.655841456977694,224.026423837051
2735,235,11.43417476181341,[3 0],0.40545916964668516,432.4234717255525
2736,236,11.538276326575083,[81 77],1.5984778334225818,233.58702776290306
2737,237,11.472015103654442,[51 16],1.6143230259187582,230.94616234687362
2738,238,11.809919853709106,[34 87],1.1943799347953397,300.93667753411006
2739,239,11.168147972747331,[ 1 61],0.8125550926822398,364.57415121962674
2740,240,11.146929328383242,[ 9 34],1.6553131915976975,224.1144680670504
2741,241,11.650523224891177,[32 88],1.3759654594990751,270.6724234168208
2742,242,11.88351245699765,[43 76],1.7848669790880076,202.52217015199872
2743,243,11.354923860296275,[33 47],1.8510812212677012,191.48646312204977
2744,244,11.453375676343892,[56 92],0.9932045544862785,334.46590758562024
2745,245,11.80195128074521,[66 22],1.6547159451917688,224.2140091347052
2746,246,11.703691738115031,[ 3 17],2.2834857953393985,119.41903411010024
2747,247,11.381973829649473,[20 33],1.038680915441897,326.8865140930172
2748,248,11.5561065157504,[65 48],1.9387148756182373,176.8808540636271
2749,249,11.53238942669076,[ 8 95],1.896641543996691,183.8930760005515
2750,250,11.380965560429207,[43 81],1.7743031929521382,204.28280117464362
2751,251,11.312909744570716,[96 60],1.1338543889020931,311.0242685163178
2752,252,11.065286791751006,[ 2 47],1.7280418203477144,211.9930299420476
2753,253,11.199083780120755,[69 44],1.2783625751542878,286.93957080761874
2754,254,11.459350083613998,[18 22],1.0399414031592369,326.67643280679385
2755,255,11.020463528697517,[81 50],0.43203984662954187,427.9933588950763
2756,256,11.798348649668654,[10 53],1.7711214853401394,204.81308577664345
2757,257,11.348140547066757,[ 4 90],1.0940562734888453,317.65728775185914
2758,258,11.828090683615512,[30 90],0.3332842699487808,444.4526216752032
2759,259,11.949142462894427,[23 72],1.9481161442974475,175.3139759504254
2760,260,11.12310214727935,[21 35],1.625504124487871,229.08264591868817
2761,261,11.87518149645234,[36 33],1.821485423312011,196.41909611466482
2762,262,11.045837659208345,[20 74],1.3672997928386423,272.1167011935596
2763,263,11.21013661567888,[52 17],1.3269308957042347,278.8448507159609
2764,264,11.34810470355153,[ 1 83],0.19059204787354744,468.2346586877421
2765,265,11.997188875470641,[77 52],1.6221290460336568,229.64515899439053
2766,266,11.64567181257792,[41 78],1.5135627089043928,247.73954851593453
2767,267,11.374170661578006,[32 53],0.6864139933528014,385.59766777453314
2768,268,11.268054054971383,[57 75],1.086944850194855,318.8425249675241
2769,269,11.564337605015806,[67 41],2.078761212765671,153.53979787238816
2770,270,11.257624294224632,[ 9 56],0.9071853557271189,348.80244071214685
2771,271,11.856693494154843,[23 40],1.8684935117314398,188.5844147114267
2772,272,11.319467050551241,[79  6],1.4380667622721923,260.3222062879679
2773,273,11.409440167831065,[77 56],1.2848364454775332,285.86059242041114
2774,274,11.92502485175554,[81 52],2.552333828541522,74.61102857641299
2775,275,11.572130589366429,[46 72],1.8376710258065887,193.72149569890186
2776,276,11.977021603809563,[50 97],1.793981077612114,201.00315373131437
2777,277,11.364833231602868,[43 44],2.0452958682178033,159.1173552970328
2778,278,11.678267971719707,[71 94],0.33700288313310445,443.8328528111493
2779,279,11.369231683929993,[75 49],1.320215560420995,279.96407326316745
2780,280,11.31327549276871,[ 5 22],1.7460163759437655,208.9972706760391
2781,281,11.565925123101652,[22 75],0.9670174939314671,338.8304176780888
2782,282,11.609794353146576,[14  7],1.5607621605229578,239.8729732461737
2783,283,11.236740959340667,[88 59],2.1038495098215044,149.35841502974927
2784,284,11.032828235512044,[31 56],1.081009564289233,319.8317392851278
2785,285,11.492911859560362,[ 7 12],2.06499986726958,155.83335545507
2786,286,11.23467646594905,[50  9],1.460716634705874,256.547227549021
2787,287,11.438729625216993,[87 58],1.966901739451084,172.18304342481935
